LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,Total Defaults,Total Bill Amount,Total Pay Amount,Overall Outstanding,default payment next month
80000,2,3,2,38,0,0,0,0,0,0,0,389137,13328,375809,0
280000,2,1,1,46,0,0,0,0,0,0,0,16571,5645,10926,1
500000,1,1,2,40,0,0,0,0,0,0,0,1831122,72136,1758986,0
120000,2,1,1,37,0,0,0,0,0,0,0,5041,4536,505,0
220000,2,2,1,41,0,0,0,0,0,0,0,16994,11254,5740,0
360000,1,2,1,34,0,0,2,0,0,0,1,15502,4749,10753,0
210000,2,1,1,35,0,0,0,0,0,0,0,286072,6500,279572,0
160000,2,1,1,28,1,3,2,0,0,0,3,11528,0,11528,1
100000,2,1,2,29,0,0,0,0,0,0,0,0,0,0,1
400000,2,1,2,31,0,0,0,0,0,0,0,163942,252117,-88175,0
110000,2,2,1,46,0,0,0,0,0,0,0,389312,14568,374744,0
360000,1,1,1,37,1,0,0,0,0,0,1,0,0,0,1
500000,2,2,1,48,0,0,0,0,0,0,0,710714,185821,524893,0
130000,1,2,2,27,0,0,0,0,0,0,0,659194,26793,632401,0
60000,2,1,2,26,0,0,0,0,0,0,0,36614,19072,17542,0
240000,1,1,1,39,0,0,0,0,0,0,0,68228,39079,29149,0
100000,2,2,1,40,0,0,0,0,0,0,0,14495,17367,-2872,0
150000,2,2,1,38,0,0,0,0,0,0,0,93115,61609,31506,0
290000,1,2,1,39,0,0,0,0,0,0,0,1332049,54175,1277874,0
50000,1,2,2,43,0,0,0,0,0,0,0,37662,3505,34157,0
30000,2,2,2,46,1,0,0,0,0,0,1,138163,45287,92876,0
210000,2,2,1,35,0,0,0,0,0,0,0,9204,9391,-187,0
100000,2,1,2,30,0,2,0,0,0,0,1,139755,65097,74658,0
30000,2,3,2,40,0,2,0,0,0,0,1,2430,1950,480,0
30000,2,3,2,34,0,0,0,0,0,0,0,41100,32133,8967,0
80000,2,3,1,34,2,3,2,2,2,0,5,467863,12200,455663,0
30000,2,2,2,24,2,2,7,7,7,7,6,15300,0,15300,1
70000,2,3,2,41,0,0,0,0,0,0,0,201187,9077,192110,0
470000,2,1,2,27,0,0,0,0,0,0,0,21660,19636,2024,0
180000,2,1,1,39,1,0,0,0,0,0,1,0,0,0,1
20000,1,2,1,32,0,0,0,0,0,0,0,113620,4234,109386,1
420000,1,1,1,60,0,0,0,0,0,0,0,1202080,51285,1150795,0
100000,2,2,2,29,0,0,2,0,0,2,2,588856,23000,565856,1
130000,2,3,1,53,0,0,0,0,0,0,0,138526,13671,124855,0
200000,1,1,1,34,0,0,0,0,0,0,0,5622,5232,390,0
150000,1,1,2,44,1,2,0,0,0,0,2,127873,152191,-24318,0
410000,2,1,2,30,0,0,0,0,0,0,0,59879,49966,9913,0
30000,1,1,1,40,0,0,0,0,0,0,0,2388,3332,-944,1
20000,1,2,2,23,1,2,0,0,0,0,2,38257,1200,37057,1
130000,2,2,2,30,0,0,0,0,0,0,0,271337,6802,264535,0
180000,2,1,2,28,0,0,0,0,0,0,0,1430,1430,0,0
120000,1,1,2,32,0,0,0,0,0,0,0,273990,13000,260990,0
190000,2,3,1,27,0,0,2,0,0,0,1,338100,128944,209156,0
30000,2,2,1,53,0,0,0,0,0,0,0,166596,7851,158745,0
170000,1,1,2,28,0,0,0,0,0,0,0,359332,12900,346432,0
120000,1,3,1,32,1,2,2,2,2,2,6,693183,28600,664583,0
50000,1,2,2,34,1,2,2,2,0,0,4,249747,37782,211965,0
100000,1,2,2,50,1,0,0,0,0,0,1,56477,47567,8910,0
20000,2,2,2,26,2,2,2,2,2,0,5,78098,9000,69098,1
40000,1,1,2,25,0,0,0,0,0,0,0,4577,2543,2034,1
300000,1,1,1,45,0,0,0,0,0,0,0,6705,5621,1084,0
230000,2,3,1,37,1,0,0,0,0,0,1,2533,3033,-500,0
280000,2,1,1,38,0,0,2,0,0,0,1,25417,16457,8960,1
450000,2,1,3,37,1,0,0,0,0,0,1,0,0,0,0
260000,1,2,2,30,0,0,0,0,0,0,0,47330,11757,35573,0
50000,2,3,1,39,0,0,0,0,0,0,0,110102,15000,95102,0
50000,2,2,1,29,2,2,7,7,7,6,6,14700,0,14700,1
240000,2,2,1,36,0,0,0,0,0,0,0,1161679,48733,1112946,0
70000,2,2,1,32,1,2,2,2,2,2,6,145431,7300,138131,0
60000,2,2,2,30,0,0,0,0,0,0,0,302521,13141,289380,0
230000,2,2,1,31,0,0,0,0,0,0,0,690295,19223,671072,0
30000,1,1,2,27,0,0,0,0,0,0,0,169517,8400,161117,0
80000,2,3,1,29,1,2,0,0,0,0,2,472919,17566,455353,1
360000,2,2,1,40,0,0,0,0,0,0,0,0,0,0,0
200000,2,1,1,49,0,0,0,0,0,0,0,243024,51021,192003,0
150000,2,1,2,37,0,2,2,0,0,0,2,6382,4646,1736,0
260000,2,1,1,42,0,0,0,0,0,0,0,2896,2843,53,0
180000,2,2,2,24,0,0,0,0,0,0,0,496005,24519,471486,0
220000,2,3,1,32,0,0,0,0,0,0,0,45907,39260,6647,0
180000,2,1,2,40,0,0,0,0,0,0,0,324398,14132,310266,0
90000,2,6,3,46,0,0,0,0,0,0,0,179388,12684,166704,0
20000,1,2,2,24,0,0,2,0,0,0,1,99914,7066,92848,0
290000,2,2,2,31,0,0,0,0,0,0,0,1054269,44400,1009869,0
210000,1,2,1,35,0,0,2,0,0,0,1,3564,2376,1188,0
20000,1,1,2,31,0,0,0,0,0,0,0,118529,6208,112321,0
310000,2,1,2,27,0,0,0,0,0,0,0,578208,26670,551538,0
240000,1,2,1,42,0,0,0,0,0,0,0,212599,80546,132053,0
330000,2,2,1,42,0,0,2,2,0,0,2,11919,16165,-4246,1
310000,2,2,2,29,0,0,0,0,0,0,0,125982,112425,13557,1
30000,1,2,2,26,2,2,2,2,2,2,6,1200,0,1200,1
470000,1,1,1,37,0,0,0,0,0,0,0,876963,207170,669793,0
280000,2,1,1,56,0,0,0,0,0,0,0,481174,33000,448174,0
120000,2,1,1,34,1,0,0,0,0,0,1,0,0,0,0
240000,1,2,2,28,0,0,0,0,0,0,0,25881,23528,2353,1
800000,1,2,1,53,0,0,0,0,0,0,0,140469,149028,-8559,0
320000,2,1,2,30,0,0,0,0,0,0,0,14621,12958,1663,1
140000,2,1,1,34,0,0,0,0,0,0,0,562757,23135,539622,0
20000,1,2,2,25,2,2,2,2,0,0,4,59488,4600,54888,0
160000,2,2,2,43,1,0,0,0,0,0,1,695,695,0,0
280000,2,2,1,38,0,0,0,0,0,0,0,1326611,76000,1250611,0
330000,2,2,2,33,0,0,0,0,0,0,0,897206,34300,862906,0
230000,2,1,1,24,0,0,0,0,0,0,0,132112,84294,47818,0
50000,1,2,2,25,0,2,2,0,0,0,2,1950,0,1950,1
210000,2,2,2,33,1,0,0,0,0,0,1,416225,116460,299765,0
170000,1,2,2,29,1,0,0,0,0,0,1,0,0,0,0
220000,1,1,2,47,0,0,0,0,0,0,0,1015931,39538,976393,0
90000,1,1,2,30,0,0,0,0,0,0,0,8124,8152,-28,0
20000,1,2,1,26,1,2,2,2,2,2,6,71906,4903,67003,0
480000,2,2,1,31,0,0,0,0,0,0,0,133825,30799,103026,0
140000,1,1,1,36,0,0,0,0,0,0,0,261086,15101,245985,0
160000,1,1,1,41,0,0,0,0,0,0,0,299382,8769,290613,0
80000,2,2,1,41,0,0,0,0,0,0,0,455584,18993,436591,1
100000,2,1,2,22,2,0,0,0,0,0,1,457316,18500,438816,0
310000,2,2,2,35,0,0,0,0,0,0,0,934794,29559,905235,0
200000,2,2,1,36,0,0,0,0,0,0,0,55729,65904,-10175,0
50000,1,2,1,55,0,0,0,0,0,0,0,158643,7451,151192,0
100000,2,2,1,39,2,2,0,0,0,0,2,474895,20100,454795,1
240000,2,1,2,26,1,0,0,0,0,0,1,967,967,0,0
30000,1,2,1,53,0,0,0,0,0,0,0,125448,14010,111438,0
180000,1,3,1,43,0,0,0,0,0,0,0,31139,39496,-8357,0
40000,2,1,2,24,0,0,0,0,2,0,1,240740,10100,230640,1
70000,2,2,1,31,0,0,0,0,0,0,0,415757,15782,399975,0
50000,2,2,2,22,0,0,2,0,0,0,1,169837,9594,160243,0
500000,1,2,2,30,1,0,0,0,0,0,1,174313,76289,98024,0
200000,2,1,2,33,0,0,0,0,0,0,0,1170,780,390,0
250000,1,1,1,51,2,2,2,2,2,2,6,14922,0,14922,1
50000,1,1,1,49,1,2,2,0,0,0,3,207155,14993,192162,0
180000,1,2,1,33,1,0,0,0,0,0,1,0,0,0,0
160000,2,1,1,42,0,0,0,0,0,0,0,16004,14651,1353,0
20000,1,2,2,40,1,2,2,2,3,2,6,100133,6100,94033,0
50000,2,2,1,44,0,0,0,0,0,0,0,130961,5432,125529,0
20000,2,1,2,23,0,0,0,0,0,0,0,114399,6800,107599,0
150000,2,1,2,24,0,0,0,0,0,0,0,3169,10885,-7716,0
360000,1,2,2,48,0,0,0,0,0,0,0,148903,12500,136403,0
20000,1,2,2,28,0,0,0,0,0,0,0,72758,4467,68291,0
170000,2,2,2,32,0,0,0,0,0,0,0,396352,13844,382508,0
30000,1,3,2,42,0,0,2,0,0,0,1,176976,8635,168341,0
80000,2,2,1,29,0,0,0,0,0,0,0,230752,17196,213556,0
110000,2,2,2,25,0,0,0,0,0,0,0,574092,23100,550992,0
140000,1,2,2,25,0,0,0,0,0,0,0,6532,11760,-5228,0
50000,1,2,2,34,0,0,0,0,0,0,0,144530,4000,140530,0
120000,2,2,1,34,0,0,0,0,0,0,0,510323,18522,491801,0
10000,1,3,2,22,0,0,0,0,0,0,0,66904,5012,61892,0
20000,2,1,1,43,0,0,0,0,0,0,0,9235,6527,2708,0
180000,2,1,2,31,0,0,0,0,0,0,0,14525,5063,9462,1
240000,2,2,2,24,0,0,0,0,0,0,0,241972,47187,194785,0
120000,1,2,1,30,1,2,0,0,0,0,2,48909,6177,42732,1
150000,2,1,2,28,0,0,0,4,3,2,3,12674,1770,10904,0
30000,1,3,1,55,2,2,7,7,7,7,6,14370,0,14370,1
80000,1,1,2,31,0,0,0,0,0,0,0,289512,75662,213850,0
50000,1,1,1,28,0,0,0,0,0,0,0,4545,0,4545,1
30000,2,3,1,58,2,2,2,2,2,2,6,168325,7703,160622,1
200000,1,1,1,29,0,0,0,0,0,0,0,24583,17511,7072,0
480000,2,2,2,31,0,0,0,0,0,0,0,10554,10554,0,1
50000,1,2,2,55,2,0,0,0,0,0,1,110800,5333,105467,1
30000,1,2,1,23,2,2,2,2,2,2,6,176580,5900,170680,1
300000,2,1,2,31,0,0,0,0,0,0,0,10184,2673,7511,1
500000,2,2,1,36,0,0,0,0,0,0,0,50485,24516,25969,0
350000,1,1,2,30,0,0,0,0,0,0,0,79501,46841,32660,0
150000,1,1,1,41,0,0,0,0,0,0,0,21754,14979,6775,0
30000,1,2,1,46,0,0,0,0,0,0,0,42667,2615,40052,0
20000,2,1,2,25,1,2,0,0,0,0,2,105412,8002,97410,0
380000,2,2,2,41,0,0,0,0,0,0,0,1478635,115269,1363366,0
70000,2,1,1,42,0,0,0,0,0,2,1,262174,12870,249304,1
300000,2,2,1,40,0,0,0,0,0,0,0,9569,10662,-1093,0
160000,1,3,2,27,1,2,0,0,0,0,2,355053,241348,113705,1
230000,2,2,2,32,1,0,0,0,0,0,1,9596,9381,215,0
260000,1,1,1,51,0,0,2,0,0,0,1,5654,6749,-1095,0
360000,1,2,1,37,0,0,0,0,0,0,0,606843,104507,502336,0
50000,2,2,2,26,0,0,0,0,0,0,0,119248,23030,96218,0
20000,1,2,2,24,0,0,0,0,0,0,0,4048,3068,980,0
140000,2,2,2,29,0,0,0,0,0,0,0,353196,12874,340322,0
50000,1,2,2,24,0,0,0,0,0,0,0,209890,53044,156846,0
50000,1,3,2,27,0,0,0,0,0,0,0,278304,12400,265904,0
50000,1,2,2,28,0,0,0,0,0,0,0,249711,10354,239357,0
50000,2,1,2,22,0,0,0,0,0,0,0,90760,13175,77585,1
80000,2,1,2,24,0,0,0,0,0,0,0,409622,21317,388305,0
90000,2,2,1,28,0,0,0,0,0,0,0,140062,7308,132754,0
50000,2,2,1,27,0,0,0,0,0,0,0,2930,10182,-7252,0
270000,2,2,1,32,0,0,0,0,0,0,0,692236,30995,661241,0
60000,2,2,2,34,1,2,0,0,0,0,2,274026,7301,266725,0
240000,2,2,1,35,0,0,0,0,0,0,0,5642,4283,1359,0
240000,1,1,2,36,0,0,0,0,0,0,0,657334,171500,485834,0
30000,1,3,1,43,1,3,2,2,2,2,6,136176,5701,130475,1
50000,1,2,2,42,1,2,0,0,0,0,2,233958,7180,226778,0
370000,1,2,2,33,0,0,0,2,0,0,1,471780,23403,448377,0
50000,1,2,1,34,1,2,0,0,0,0,2,252344,10397,241947,0
130000,1,2,2,35,0,0,0,0,0,0,0,36416,12518,23898,0
20000,1,2,2,40,1,4,3,2,2,2,6,99364,2003,97361,0
410000,1,2,2,39,0,0,0,0,0,0,0,1791770,88054,1703716,0
50000,1,1,1,47,0,0,0,0,0,0,0,308782,13436,295346,0
30000,1,1,2,42,1,2,2,2,0,0,4,183506,6750,176756,0
20000,1,2,1,44,0,0,2,0,0,0,1,72046,11000,61046,0
50000,1,1,1,41,0,0,0,2,2,2,3,234697,15000,219697,0
360000,1,1,1,36,0,0,0,0,0,0,0,15879,19635,-3756,0
70000,1,2,2,45,1,2,2,2,2,0,5,67600,4550,63050,0
160000,1,3,2,38,0,0,0,0,0,0,0,286152,13940,272212,0
20000,1,2,2,38,0,0,0,0,0,0,0,120480,8708,111772,0
110000,1,2,1,39,0,0,0,0,0,0,0,258136,20007,238129,0
50000,1,2,1,45,1,2,0,0,0,0,2,113647,8000,105647,0
80000,1,2,1,32,0,0,0,0,0,0,0,310624,13061,297563,0
150000,1,1,1,31,0,0,0,0,0,0,0,20292,43761,-23469,0
290000,1,2,2,42,0,0,0,0,0,0,0,389080,18752,370328,0
340000,1,3,1,48,0,0,0,0,0,0,0,245435,70579,174856,0
110000,1,3,1,43,0,0,0,0,0,0,0,509743,22543,487200,0
150000,1,1,1,46,2,2,2,2,2,2,6,595227,124706,470521,1
280000,1,2,1,38,0,0,0,0,0,0,0,12985,11190,1795,0
20000,1,2,1,46,0,0,3,2,0,0,2,45441,5530,39911,1
180000,1,2,1,36,2,2,2,2,2,2,6,710309,25000,685309,1
50000,1,1,2,39,0,0,0,2,0,0,1,207472,23000,184472,1
200000,1,1,1,38,0,0,0,0,0,0,0,0,0,0,1
280000,1,2,2,35,0,0,0,0,0,0,0,21023,21441,-418,0
100000,1,1,1,35,0,0,0,2,2,0,2,451433,27000,424433,0
50000,1,2,2,33,0,0,0,0,0,0,0,47119,17008,30111,0
210000,1,1,1,38,0,0,0,0,0,0,0,166410,6860,159550,0
280000,1,2,1,33,0,0,0,0,0,0,0,184021,102292,81729,0
350000,1,1,1,39,0,0,0,0,0,0,0,13655,12862,793,0
230000,1,3,2,39,0,0,0,2,0,0,1,6556,4832,1724,0
100000,1,1,2,40,0,0,0,0,2,0,1,509954,16484,493470,0
390000,1,1,1,35,0,0,0,0,0,0,0,245423,43024,202399,0
210000,1,2,1,40,0,0,0,0,0,0,0,3180,0,3180,0
50000,1,3,2,47,0,0,0,0,0,0,0,171219,8404,162815,0
50000,1,3,1,44,0,0,0,0,0,0,0,103705,5742,97963,0
340000,1,1,1,42,0,0,0,0,2,0,1,43076,41298,1778,0
300000,1,2,2,38,1,0,0,0,0,0,1,22235,9000,13235,0
150000,1,3,1,37,0,0,0,0,0,0,0,40032,32730,7302,0
200000,1,1,3,45,0,0,0,0,0,0,0,468885,23789,445096,0
350000,1,1,2,34,1,2,0,0,2,0,3,941713,99054,842659,1
20000,1,2,2,34,0,0,0,0,0,0,0,105404,7100,98304,0
470000,1,2,1,35,0,0,0,0,0,0,0,1071809,46500,1025309,1
200000,1,1,1,39,0,0,0,0,0,2,1,853153,41000,812153,1
20000,1,3,2,40,1,3,2,0,0,0,3,57554,4200,53354,0
230000,1,1,1,37,0,0,0,0,0,0,0,1393,3518,-2125,0
200000,1,2,2,33,0,0,0,0,0,0,0,638536,108300,530236,1
70000,1,3,1,34,0,0,0,0,0,0,0,371793,17004,354789,0
20000,1,3,1,38,2,0,0,0,0,0,1,60353,4075,56278,1
10000,1,2,2,34,0,0,0,0,0,0,0,56378,6557,49821,0
100000,1,3,2,35,2,2,2,2,2,2,6,426101,17600,408501,1
130000,1,3,1,39,0,0,0,0,0,0,0,13127,12839,288,0
240000,1,1,1,46,0,0,0,0,0,0,0,26234,188529,-162295,0
590000,1,1,2,33,0,0,0,0,0,0,0,318462,200220,118242,0
420000,1,1,2,39,0,0,0,0,0,0,0,2191446,79297,2112149,0
360000,1,2,1,34,0,0,0,0,0,0,0,25866,20513,5353,0
280000,1,1,1,35,0,0,0,0,0,2,1,990650,393184,597466,0
400000,1,1,1,35,0,0,0,0,0,0,0,48838,52410,-3572,0
10000,1,2,1,35,0,0,0,0,0,0,0,52487,5662,46825,0
110000,1,2,1,35,1,2,0,0,0,0,2,535824,18418,517406,1
220000,1,1,2,47,0,2,0,0,0,0,1,7139,20699,-13560,0
130000,1,2,1,46,0,0,0,0,0,0,0,584005,35000,549005,0
50000,1,2,2,33,0,0,0,0,0,0,0,183591,13120,170471,0
520000,1,1,2,34,0,0,0,0,0,0,0,1057107,37194,1019913,0
30000,1,2,2,47,1,3,2,0,0,0,3,102069,6288,95781,1
50000,1,6,1,45,0,0,0,0,0,0,0,104998,5651,99347,0
260000,1,2,1,32,0,0,0,0,0,0,0,131365,84591,46774,0
210000,1,2,1,44,0,0,0,0,0,0,0,319,474,-155,0
500000,1,1,2,38,0,0,0,0,0,0,0,1476101,545331,930770,0
120000,1,1,1,33,0,0,0,0,0,0,0,699679,27500,672179,0
110000,1,2,2,32,0,0,0,0,0,0,0,551895,24394,527501,0
420000,1,1,2,32,0,0,0,0,0,0,0,62967,61561,1406,0
80000,1,3,1,41,0,0,0,0,0,0,0,299549,23107,276442,1
300000,1,2,1,41,0,0,0,0,0,0,0,121589,21855,99734,0
260000,1,1,2,35,2,2,2,0,0,2,4,898864,42659,856205,1
500000,1,1,1,42,1,0,0,0,0,0,1,0,0,0,0
20000,1,2,1,37,3,2,0,0,0,0,2,55855,2441,53414,0
160000,1,1,2,36,0,0,0,0,0,0,0,784445,24701,759744,0
290000,1,1,2,34,0,0,0,0,0,0,0,0,0,0,0
360000,1,1,1,32,0,0,0,0,0,0,0,778439,33218,745221,0
200000,1,4,1,35,0,0,0,0,0,0,0,53882,30885,22997,0
180000,1,1,2,41,0,0,0,0,0,0,0,225899,11037,214862,0
100000,1,1,2,35,0,2,0,0,0,0,1,86795,44533,42262,1
500000,1,1,3,38,0,0,0,0,0,0,0,1523,0,1523,1
50000,1,2,1,38,0,0,0,0,0,0,0,66752,7591,59161,0
290000,1,1,2,36,0,0,0,0,0,0,0,938515,31503,907012,0
270000,1,1,2,32,0,0,0,0,0,0,0,0,0,0,0
250000,1,1,2,33,0,0,0,0,0,0,0,27370,28402,-1032,0
80000,1,3,1,45,2,0,0,0,0,0,1,436040,12015,424025,1
360000,1,1,1,35,0,0,0,0,0,0,0,15326,15895,-569,0
50000,1,1,2,40,1,2,0,0,0,0,2,165353,8417,156936,0
420000,1,1,2,35,0,0,0,0,0,0,0,865983,56000,809983,0
180000,1,1,1,39,0,0,0,0,0,0,0,1177376,303005,874371,0
180000,1,1,2,36,0,0,0,0,0,0,0,35384,36084,-700,0
220000,1,1,1,45,0,0,0,0,0,0,0,22574,19539,3035,0
210000,1,0,2,45,0,0,0,0,0,0,0,17108,29992,-12884,0
180000,1,2,1,47,0,0,0,0,0,0,0,604847,18978,585869,0
210000,1,2,1,44,1,2,0,0,0,0,2,1064601,28200,1036401,0
20000,1,2,1,50,1,2,2,2,0,0,4,57913,4000,53913,0
50000,1,2,1,50,2,2,2,2,2,2,6,128507,6491,122016,1
250000,1,3,1,51,0,0,0,0,0,0,0,2392,2518,-126,0
50000,1,1,2,51,1,0,0,0,0,0,1,0,0,0,0
50000,1,2,1,56,0,0,0,0,0,0,0,229103,8167,220936,0
50000,1,3,1,51,0,0,0,0,0,0,0,183052,7194,175858,1
50000,1,1,3,51,0,0,0,0,0,0,0,208039,6037,202002,0
50000,1,1,1,48,2,2,2,2,0,0,4,277139,10034,267105,0
370000,1,2,1,55,0,0,0,0,0,0,0,2089267,82069,2007198,0
20000,1,3,1,56,1,2,2,2,2,0,5,66771,8000,58771,1
300000,1,3,1,61,0,0,0,0,0,0,0,1364435,53006,1311429,0
50000,1,2,1,53,0,0,0,0,0,0,0,229375,7669,221706,0
200000,1,1,1,52,0,0,0,0,0,0,0,12058,11158,900,0
180000,1,2,1,53,0,0,0,0,0,0,0,1896,2046,-150,1
490000,1,2,1,50,0,0,0,0,0,0,0,1282158,58000,1224158,0
330000,1,1,2,65,0,0,0,0,0,0,0,879112,222535,656577,0
160000,1,2,1,50,1,2,2,2,0,0,4,680808,19800,661008,1
80000,1,2,2,48,0,0,0,0,0,0,0,364804,14000,350804,0
30000,1,3,2,52,1,2,0,0,0,0,2,90072,4280,85792,0
150000,1,2,2,52,0,0,0,0,0,0,0,395246,285850,109396,0
50000,1,1,2,50,0,0,0,0,0,0,0,118622,5998,112624,0
50000,1,2,1,52,0,0,2,0,0,0,1,284583,14058,270525,0
200000,1,3,1,50,0,0,0,0,0,0,0,105329,105958,-629,0
240000,1,2,1,54,0,0,0,2,0,0,1,929494,260104,669390,0
50000,1,2,2,51,0,0,0,0,0,0,0,172286,6817,165469,0
150000,1,1,2,53,0,0,0,0,0,0,0,312382,8000,304382,0
190000,1,2,1,58,1,2,0,0,0,0,2,792995,22627,770368,0
450000,1,2,1,66,0,0,0,0,0,0,0,-38960,15467,-54427,0
30000,1,3,1,55,3,2,2,7,7,7,6,14370,0,14370,1
410000,1,2,1,63,0,0,0,0,0,0,0,2188176,73512,2114664,1
50000,1,3,1,55,0,0,0,2,2,0,2,244605,19425,225180,1
240000,1,2,2,57,0,0,0,0,0,0,0,193782,75848,117934,0
20000,2,3,2,26,0,0,0,0,0,0,0,92671,6506,86165,0
290000,2,1,2,42,0,0,0,0,0,0,0,66399,69996,-3597,0
330000,2,1,2,28,0,0,0,0,0,0,0,168351,8299,160052,0
170000,2,2,2,23,0,0,0,0,0,0,0,766239,31270,734969,0
70000,2,1,2,23,2,2,0,0,0,0,2,388188,16096,372092,1
120000,2,1,2,24,0,0,0,0,0,0,0,68031,35945,32086,0
250000,1,1,1,53,0,0,0,0,0,0,0,0,0,0,1
290000,2,3,2,29,0,0,0,0,0,0,0,1698585,63000,1635585,0
20000,2,2,2,26,0,0,0,0,0,0,0,90127,50645,39482,0
80000,2,1,2,23,2,2,2,0,0,2,4,401886,14242,387644,1
30000,2,2,2,22,1,2,0,0,0,0,2,163790,7543,156247,0
50000,2,2,2,23,2,0,0,0,0,0,1,24944,8412,16532,1
30000,2,2,2,21,2,0,0,2,0,0,2,99255,5037,94218,1
200000,2,2,2,22,0,0,0,0,0,2,1,991869,44159,947710,1
70000,2,2,2,23,0,0,0,0,0,0,0,208743,9930,198813,0
50000,2,2,1,26,0,0,0,0,0,0,0,302153,12600,289553,0
30000,2,2,2,22,0,0,0,0,0,0,0,95869,28501,67368,0
70000,2,2,2,22,2,2,2,2,0,0,4,326460,11495,314965,0
80000,2,2,2,22,2,0,0,0,0,0,1,421289,18028,403261,1
50000,2,2,2,25,0,0,0,0,0,0,0,173695,8915,164780,0
300000,2,2,2,26,0,0,0,0,0,0,0,204367,71093,133274,0
30000,2,2,2,22,0,0,0,0,0,0,0,110333,32712,77621,0
50000,2,2,2,30,0,0,0,0,0,0,0,247807,8316,239491,0
50000,2,3,1,31,0,0,0,0,0,0,0,239165,55416,183749,0
80000,2,2,2,22,0,0,0,0,0,0,0,27292,26019,1273,0
50000,2,2,2,23,0,0,0,0,0,0,0,154950,11720,143230,0
50000,2,2,1,23,0,0,0,0,0,0,0,260033,9425,250608,0
40000,2,2,2,23,2,2,2,0,0,0,3,65755,7827,57928,1
160000,2,2,2,23,0,0,0,0,0,0,0,161421,113160,48261,0
60000,2,1,2,23,0,0,0,0,0,0,0,91737,21999,69738,0
30000,2,2,2,23,0,0,0,2,0,0,1,172581,11698,160883,1
30000,2,1,2,23,0,0,2,0,0,2,2,98962,10200,88762,0
30000,2,2,2,23,0,0,0,0,0,0,0,193158,8523,184635,0
90000,2,1,2,23,0,0,0,0,0,0,0,52692,25873,26819,0
100000,2,2,2,24,0,0,0,0,0,0,0,476312,17616,458696,0
50000,2,1,2,23,0,0,0,0,0,2,1,63884,6047,57837,0
90000,2,2,2,25,0,0,0,0,0,0,0,128729,16453,112276,0
90000,2,2,2,28,2,2,0,0,0,2,3,401278,12608,388670,1
50000,2,2,2,23,2,0,0,0,0,0,1,237584,15042,222542,1
80000,2,2,1,25,0,0,0,0,0,0,0,343625,13707,329918,0
60000,2,2,2,25,0,0,0,0,0,0,0,51881,6231,45650,0
80000,2,2,2,25,0,0,0,0,0,0,0,64028,17310,46718,0
20000,2,2,2,25,2,2,2,2,2,2,6,103729,7576,96153,0
30000,2,1,2,25,2,2,2,2,2,2,6,45108,9557,35551,0
80000,2,2,2,24,0,0,0,0,0,0,0,182435,31857,150578,0
160000,2,2,2,24,0,2,0,2,0,0,2,4439,1580,2859,0
460000,2,1,1,34,0,0,0,0,0,0,0,124481,39000,85481,0
90000,2,2,2,24,1,2,0,0,0,0,2,439160,20500,418660,1
30000,2,2,2,24,3,2,2,7,7,7,6,1800,0,1800,0
220000,2,2,2,28,0,0,0,0,0,0,0,1306197,49167,1257030,0
70000,2,3,2,22,0,0,0,0,0,0,0,172912,10500,162412,0
110000,2,2,2,24,2,2,2,2,2,2,6,663655,23340,640315,1
50000,2,2,1,25,0,0,0,0,0,0,0,120611,56148,64463,0
120000,2,1,2,26,0,0,0,0,0,0,0,1896,3424,-1528,0
150000,2,2,2,26,0,0,0,0,0,0,0,692766,28300,664466,0
140000,2,2,2,26,0,0,0,0,0,0,0,634871,28444,606427,0
120000,2,1,2,26,0,0,0,0,0,0,0,532484,42879,489605,0
40000,2,2,2,26,0,0,0,0,0,0,0,183533,50751,132782,0
90000,2,2,2,30,2,0,0,0,0,2,2,452820,21000,431820,1
50000,2,2,2,23,3,2,2,2,0,0,4,146395,7610,138785,1
130000,2,2,2,26,0,0,0,2,0,2,2,241645,79628,162017,0
180000,2,1,2,26,0,0,0,0,0,0,0,600,600,0,0
220000,2,1,2,26,0,0,0,0,0,0,0,38586,33517,5069,0
160000,2,2,1,29,0,0,0,2,0,0,1,28102,6343,21759,0
70000,2,3,2,29,0,0,0,2,0,0,1,144831,29821,115010,0
60000,2,1,2,27,0,0,2,2,0,0,2,47735,8500,39235,1
140000,2,2,2,27,0,0,0,0,2,2,2,453869,15605,438264,0
70000,2,2,1,27,0,0,2,2,2,2,4,380842,15565,365277,0
320000,2,2,2,28,0,0,0,0,0,0,0,8861,8987,-126,0
60000,2,1,2,28,0,0,0,2,0,0,1,50196,5336,44860,0
360000,2,1,2,27,1,0,0,0,0,0,1,0,0,0,1
500000,2,1,2,27,0,0,0,0,0,0,0,-555,12514,-13069,0
200000,2,1,2,28,1,0,0,0,0,0,1,8800,10701,-1901,0
160000,2,2,2,28,0,0,0,0,0,0,0,18634,11461,7173,0
80000,2,2,2,44,0,0,0,0,0,0,0,10391,2900,7491,0
20000,2,2,2,39,0,0,0,0,0,0,0,109465,18000,91465,0
110000,2,3,2,41,1,2,0,0,0,0,2,526965,18002,508963,0
30000,2,2,1,38,0,0,0,0,0,0,0,101310,54836,46474,0
140000,2,2,1,31,1,0,0,0,0,0,1,1011,1448,-437,0
